tweet_id,retweet_count,favorite_count,user_count
680609293079592961,660,2516,8982837
680583894916304897,1257,3469,8982837
680497766108381184,1817,4059,8982837
680494726643068929,463,1648,8982838
680473011644985345,717,2440,8982838
680440374763077632,473,1393,8982838
680221482581123072,280,1417,8982838
680206703334408192,1106,2709,8982838
680191257256136705,476,2063,8982838
680176173301628928,1467,3723,8982838
680161097740095489,700,2230,8982838
680145970311643136,1655,3453,8982838
680130881361686529,893,2197,8982838
680115823365742593,863,2608,8982839
680100725817409536,1304,3443,8982839
680085611152338944,8547,12280,8982839
680070545539371008,817,2481,8982839
679877062409191424,614,1891,8982839
679872969355714560,635,2112,8982839
679862121895714818,586,2357,8982838
679854723806179328,1161,2734,8982839
679844490799091713,719,2272,8982839
679828447187857408,13279,34593,8982839
679777920601223168,1039,2975,8982839
679736210798047232,748,2004,8982839
679729593985699840,787,2074,8982839
679722016581222400,444,1595,8982839
679530280114372609,1973,4565,8982840
679527802031484928,686,2523,8982840
679511351870550016,1198,3224,8982840
679503373272485890,1386,3027,8982840
679475951516934144,608,2002,8982840
679462823135686656,17766,30063,8982840
679405845277462528,1136,2263,8982840
679158373988876288,7599,20285,8982840
679148763231985668,971,2666,8982840
679132435750195208,1096,2839,8982840
679111216690831360,2448,5674,8982840
679062614270468097,7612,16170,8982840
679047485189439488,623,2146,8982840
679001094530465792,1155,2717,8982840
678991772295516161,1091,2170,8982839
678969228704284672,430,1564,8982839
678800283649069056,854,2451,8982839
678798276842360832,1093,3297,8982839
678774928607469569,855,2681,8982839
678767140346941444,1282,3356,8982839
678764513869611008,442,1550,8982839
678755239630127104,3091,6746,8982839
678740035362037760,1567,3566,8982839
678708137298427904,2295,5327,8982839
678675843183484930,1380,2716,8982839
678643457146150913,380,1958,8982839
678446151570427904,1448,3814,8982839
678424312106393600,2402,5197,8982839
678410210315247616,1696,3997,8982839
678399652199309312,30003,76322,8982839
678396796259975168,395,1515,8982839
678389028614488064,396,1772,8982839
678380236862578688,849,2311,8982839
678341075375947776,505,1643,8982839
678334497360859136,235,1232,8982839
678278586130948096,5758,10869,8982839
678255464182861824,346,1511,8982839
678023323247357953,354,1813,8982839
678021115718029313,5933,12917,8982839
677961670166224897,1590,3251,8982839
677918531514703872,383,1265,8982839
677895101218201600,1944,4577,8982839
677716515794329600,922,2892,8982839
677700003327029250,1355,3216,8982839
677698403548192770,303,1168,8982839
677687604918272002,797,2366,8982839
677673981332312066,1411,3162,8982839
677662372920729601,890,1843,8982839
677644091929329666,762,1768,8982846
677573743309385728,653,2025,8982846
677565715327688705,431,1239,8982846
677557565589463040,1085,2323,8982846
677547928504967168,3460,6566,8982846
677530072887205888,217,1010,8982846
677335745548390400,1642,2880,8982846
677334615166730240,268,1276,8982846
677331501395156992,221,1033,8982846
677328882937298944,1419,3463,8982846
677314812125323265,503,1565,8982846
677301033169788928,378,1165,8982846
677269281705472000,666,1867,8982846
677228873407442944,1539,3359,8982847
677187300187611136,857,2583,8982847
676975532580409345,1004,2623,8982847
676957860086095872,763,2115,8982847
676949632774234114,372,1241,8982847
676948236477857792,808,2042,8982847
676946864479084545,344,1641,8982847
676942428000112642,702,1958,8982847
676936541936185344,4653,12073,8982847
676916996760600576,1706,2812,8982847
676897532954456065,686,2133,8982847
676864501615042560,657,1979,8982847
676821958043033607,14517,21623,8982847
676819651066732545,622,1725,8982847
676811746707918848,403,1353,8982846
676776431406465024,1901,4726,8982847
676617503762681856,894,2721,8982847
676613908052996102,185,1026,8982847
676606785097199616,407,1801,8982847
676603393314578432,358,1098,8982847
676593408224403456,2015,4316,8982847
676590572941893632,115,873,8982847
676588346097852417,732,2183,8982847
676582956622721024,254,1123,8982847
676575501977128964,1049,2428,8982847
676533798876651520,518,1766,8982847
676496375194980353,501,1442,8982847
676470639084101634,4386,10993,8982847
676440007570247681,619,1623,8982847
676430933382295552,317,1321,8982847
676263575653122048,507,1977,8982847
676237365392908289,264,1140,8982847
676219687039057920,29026,72316,8982847
676215927814406144,537,1635,8982847
676191832485810177,963,2138,8982847
676146341966438401,620,1815,8982847
676121918416756736,1086,2044,8982847
676101918813499392,1095,2669,8982847
676098748976615425,1314,2812,8982847
676089483918516224,408,1235,8982847
675898130735476737,530,1517,8982847
675891555769696257,794,2004,8982847
675888385639251968,886,2236,8982847
675878199931371520,1308,3933,8982847
675870721063669760,528,1538,8982847
675853064436391936,1194,2530,8982847
675849018447167488,133,894,8982847
675845657354215424,816,2133,8982847
675822767435051008,504,1434,8982847
675820929667219457,223,983,8982848
675798442703122432,3199,9663,8982848
675781562965868544,436,1522,8982848
675740360753160193,316,1106,8982848
675710890956750848,761,1765,8982848
675707330206547968,639,1865,8982848
675706639471788032,87,612,8982848
675534494439489536,382,1737,8982848
675531475945709568,356,1114,8982848
675522403582218240,266,976,8982848
675517828909424640,434,1219,8982848
675501075957489664,5459,16156,8982848
675497103322386432,1205,2947,8982848
675489971617296384,553,1211,8982848
675483430902214656,900,1727,8982848
675432746517426176,531,1417,8982848
675372240448454658,487,1587,8982848
675362609739206656,210,991,8982848
675354435921575936,15578,30530,8982848
675349384339542016,2108,3686,8983415
675334060156301312,1201,2592,8982848
675166823650848770,1460,3319,8982848
675153376133427200,2387,5853,8982848
675149409102012420,1577,3484,8982848
675147105808306176,215,882,8982848
675146535592706048,271,1107,8983415
675145476954566656,829,1999,8982848
675135153782571009,439,1221,8982848
675113801096802304,728,1818,8982848
675111688094527488,229,899,8982848
675109292475830276,1045,2623,8982848
675047298674663426,296,988,8982848
675015141583413248,1097,2533,8982849
675006312288268288,208,915,8982848
675003128568291329,429,1459,8982849
674999807681908736,1019,2091,8982849
674805413498527744,333,805,8983416
674800520222154752,792,2816,8982848
674793399141146624,1006,2334,8982848
674790488185167872,229,1028,8982848
674788554665512960,194,755,8982848
674781762103414784,1105,1877,8982848
674774481756377088,433,1030,8982848
674767892831932416,723,1695,8982848
674764817387900928,215,736,8982848
674754018082705410,404,1271,8982848
674752233200820224,424,1362,8982848
674743008475090944,502,1304,8982848
674742531037511680,47,448,8982848
674739953134403584,356,1017,8982848
674737130913071104,81,605,8982848
674690135443775488,437,1071,8982848
674670581682434048,598,1508,8982848
674664755118911488,223,854,8982848
674646392044941312,451,1340,8982848
674644256330530816,254,972,8982848
674638615994089473,540,1572,8982848
674632714662858753,530,1397,8982848
674606911342424069,92,873,8982849
674468880899788800,1878,5827,8982849
674447403907457024,331,993,8982849
674436901579923456,360,1035,8982848
674422304705744896,497,1336,8982849
674416750885273600,126,646,8982849
674410619106390016,425,1126,8982849
674394782723014656,524,1401,8982849
674372068062928900,292,799,8982849
674330906434379776,70,530,8982849
674318007229923329,476,1313,8982850
674307341513269249,6375,10615,8982850
674291837063053312,5398,13718,8982850
674271431610523648,676,1452,8982850
674269164442398721,213,852,8982850
674265582246694913,774,1518,8982851
674262580978937856,417,1228,8982851
674255168825880576,496,1358,8982851
674082852460433408,151,714,8982851
674075285688614912,261,930,8982851
674063288070742018,2005,5953,8982851
674053186244734976,1192,3080,8982851
674051556661161984,455,1352,8982851
674045139690631169,593,1314,8982851
674042553264685056,116,670,8982851
674038233588723717,391,1030,8982851
674036086168010753,189,799,8982851
674024893172875264,1131,1657,8982851
674019345211760640,283,1056,8982851
674014384960745472,590,1456,8982851
674008982932058114,324,1123,8982851
673956914389192708,881,1823,8982851
673919437611909120,342,1093,8982851
673906403526995968,1517,2962,8982852
673887867907739649,235,877,8982852
673716320723169284,694,2888,8982852
673715861853720576,1893,3289,8982853
673711475735838725,276,973,8982853
673709992831262724,246,788,8982853
673708611235921920,262,996,8982853
673707060090052608,359,1028,8982855
673705679337693185,377,1179,8982855
673700254269775872,525,1340,8982851
673697980713705472,1793,3674,8982854
673689733134946305,595,1620,8982854
673688752737402881,454,1175,8982854
673686845050527744,399,1341,8982854
673680198160809984,431,1272,8982854
673662677122719744,342,1171,8982854
673656262056419329,217,676,8982854
673636718965334016,333,1029,8982853
673612854080196609,666,1487,8983420
673583129559498752,332,1111,8982854
673580926094458881,253,776,8982853
673576835670777856,518,1287,8982853
673363615379013632,278,962,8982852
673359818736984064,615,1347,8982852
673355879178194945,527,1399,8982853
673352124999274496,496,1556,8982853
673350198937153538,195,712,8982853
673345638550134785,1162,2326,8982853
673343217010679808,246,902,8982853
673342308415348736,521,1186,8982853
673320132811366400,7196,12485,8982853
673317986296586240,227,821,8982853
673295268553605120,2905,7001,8982853
673270968295534593,333,997,8982853
673240798075449344,650,1330,8982853
673213039743795200,770,2065,8982853
673148804208660480,577,1574,8982854
672997845381865473,655,1839,8982854
672995267319328768,268,883,8982853
672988786805112832,266,912,8982854
672984142909456390,505,1174,8982855
672980819271634944,931,1695,8982855
672975131468300288,824,1559,8982855
672970152493887488,327,879,8982855
672968025906282496,496,1237,8982855
672964561327235073,588,1319,8982855
672902681409806336,454,1279,8982855
672898206762672129,387,842,8982855
672884426393653248,774,1431,8982856
672877615439593473,325,954,8982856
672834301050937345,526,1214,8982859
672828477930868736,447,1156,8982859
672640509974827008,287,913,8982859
672622327801233409,442,1198,8982859
672614745925664768,533,1132,8982859
672609152938721280,355,1021,8982859
672604026190569472,364,1027,8982859
672594978741354496,561,1231,8982860
672591762242805761,303,879,8982860
672591271085670400,174,665,8982865
672538107540070400,333,943,8982867
672523490734551040,151,581,8982866
672488522314567680,398,1034,8982867
672482722825261057,545,1043,8982867
672481316919734272,120,669,8982867
672475084225949696,646,1344,8982868
672466075045466113,483,1253,8982870
672272411274932228,3084,5967,8982870
672267570918129665,564,1372,8982874
672248013293752320,550,1607,8982890
672245253877968896,143,627,8982890
672239279297454080,297,836,8982890
672231046314901505,927,1691,8982890
672222792075620352,192,730,8982890
672205392827572224,1049,2085,8982890
672169685991993344,335,943,8982890
672160042234327040,327,813,8982890
672139350159835138,635,1615,8982890
672125275208069120,1042,2210,8982890
672095186491711488,339,922,8982890
672082170312290304,336,877,8982890
672068090318987265,467,1191,8982890
671896809300709376,3839,7903,8982890
671891728106971137,517,1216,8982890
671882082306625538,1276,3240,8982890
671879137494245376,606,1308,8982890
671874878652489728,506,1161,8982890
671866342182637568,446,1045,8982890
671855973984772097,397,833,8982890
671789708968640512,3170,6574,8982890
671768281401958400,451,1109,8982890
671763349865160704,823,1547,8982890
671744970634719232,707,1257,8982891
671743150407421952,217,699,8982891
671735591348891648,692,1337,8982891
671729906628341761,3976,7878,8982891
671561002136281088,6630,11871,8982890
671550332464455680,192,842,8982891
671547767500775424,537,1252,8982891
671544874165002241,954,1817,8982891
671542985629241344,518,1010,8982891
671538301157904385,352,861,8982891
671536543010570240,371,1092,8982891
671533943490011136,529,941,8982891
671528761649688577,235,779,8982891
671520732782923777,487,1291,8982892
671518598289059840,271,875,8982892
671511350426865664,641,1473,8982892
671504605491109889,3281,6474,8982890
671497587707535361,414,858,8982892
671488513339211776,439,929,8982892
671486386088865792,180,533,8982892
671485057807351808,213,709,8982892
671390180817915904,683,1333,8982892
671362598324076544,270,1029,8982892
671357843010908160,143,370,8982892
671355857343524864,111,446,8982892
671347597085433856,388,881,8982891
671186162933985280,190,671,8982892
671182547775299584,307,1027,8982892
671166507850801152,313,809,8982892
671163268581498880,1013,1523,8982892
671159727754231808,73,330,8982892
671154572044468225,201,658,8982892
671151324042559489,139,616,8982892
671147085991960577,200,614,8982892
671141549288370177,597,1070,8982892
671138694582165504,369,856,8982892
671134062904504320,174,685,8982892
671122204919246848,2296,3217,8982892
671115716440031232,711,1264,8982892
671109016219725825,397,1059,8982892
670995969505435648,265,1020,8982892
670842764863651840,7938,22919,8982892
670840546554966016,177,541,8982892
670838202509447168,628,1026,8982892
670833812859932673,113,402,8982892
670832455012716544,196,673,8982892
670826280409919488,3699,5103,8982892
670823764196741120,169,715,8982892
670822709593571328,88,561,8982892
670815497391357952,1398,2929,8982892
670811965569282048,244,1043,8982892
670807719151067136,448,1083,8982892
670804601705242624,872,1816,8982892
670803562457407488,83,317,8982892
670797304698376195,212,684,8982892
670792680469889025,249,773,8982892
670789397210615808,219,613,8982892
670786190031921152,183,556,8982892
670783437142401025,351,771,8982893
670782429121134593,701,1427,8982894
670780561024270336,266,735,8982894
670778058496974848,67,311,8982892
670764103623966721,387,1007,8982894
670755717859713024,96,404,8982894
670733412878163972,467,893,8982894
670727704916926465,328,776,8982894
670717338665226240,439,1103,8982892
670704688707301377,341,726,8982894
670691627984359425,220,545,8982894
670679630144274432,256,692,8982895
670676092097810432,37,227,8982892
670668383499735048,4555,9885,8982895
670474236058800128,677,1402,8982895
670468609693655041,80,333,8982895
670465786746662913,500,904,8982895
670452855871037440,188,510,8982895
670449342516494336,593,1119,8982895
670444955656130560,1808,6273,8982894
670442337873600512,184,599,8982895
670435821946826752,469,980,8982895
670434127938719744,589,1314,8982895
670433248821026816,103,306,8982895
670428280563085312,560,1288,8982895
670427002554466305,146,484,8982895
670421925039075328,579,1213,8982895
670420569653809152,287,573,8982895
670417414769758208,299,532,8982895
670411370698022913,816,1871,8982895
670408998013820928,200,512,8982895
670403879788544000,140,396,8982895
670385711116361728,190,521,8982896
670374371102445568,248,697,8982896
670361874861563904,60,306,8982896
670338931251150849,101,397,8982896
670319130621435904,1116,3616,8982896
670303360680108032,120,405,8982896
670290420111441920,261,645,8982896
670093938074779648,301,949,8982896
670086499208155136,229,646,8982896
670079681849372674,1113,2044,8982896
670073503555706880,716,1443,8982896
670069087419133954,217,575,8982896
670061506722140161,303,699,8982896
670055038660800512,296,614,8982896
670046952931721218,159,598,8982896
670040295598354432,103,697,8982896
670037189829525505,253,549,8982896
670003130994700288,84,309,8982896
669993076832759809,75,299,8982896
669972011175813120,140,412,8982896
669970042633789440,50,282,8982896
669942763794931712,144,465,8982896
669926384437997569,88,350,8982896
669923323644657664,53,215,8982896
669753178989142016,366,737,8982896
669749430875258880,60,239,8982896
669684865554620416,80,470,8982896
669683899023405056,100,351,8982896
669682095984410625,124,328,8982896
669680153564442624,264,619,8982896
669661792646373376,389,749,8982896
669625907762618368,1652,3267,8982896
669603084620980224,334,887,8982896
669597912108789760,139,472,8982896
669583744538451968,848,1380,8983464
669573570759163904,127,403,8982897
669571471778410496,926,1471,8982897
669567591774625800,48,217,8982897
669564461267722241,110,362,8982898
669393256313184256,66,329,8982898
669375718304980992,659,1225,8982898
669371483794317312,161,453,8982899
669367896104181761,138,424,8982899
669363888236994561,208,580,8982899
669359674819481600,110,345,8982899
669354382627049472,1162,2497,8982899
669353438988365824,239,584,8982899
669351434509529089,166,401,8982899
669328503091937280,381,941,8982899
669327207240699904,112,533,8982899
669324657376567296,192,456,8982899
669216679721873412,366,1102,8982899
669214165781868544,146,402,8982899
669203728096960512,426,930,8982900
669037058363662336,284,605,8982900
669015743032369152,341,682,8982900
669006782128353280,221,534,8982900
669000397445533696,5790,19350,8983467
668994913074286592,204,406,8982900
668992363537309700,311,686,8982900
668989615043424256,303,623,8982900
668988183816871936,419,836,8982899
668986018524233728,149,510,8982900
668981893510119424,276,502,8982901
668979806671884288,317,736,8982900
668975677807423489,529,1205,8982900
668967877119254528,21,133,8982900
668960084974809088,223,651,8982900
668955713004314625,65,255,8982900
668932921458302977,53,236,8982900
668902994700836864,91,294,8982900
668892474547511297,135,370,8982900
668872652652679168,277,490,8982900
668852170888998912,147,419,8982901
668826086256599040,122,394,8982900
668655139528511488,201,488,8982905
668645506898350081,479,807,8982908
668643542311546881,470,807,8982908
668641109086707712,492,983,8982908
668636665813057536,451,957,8982908
668633411083464705,1453,2579,8982908
668631377374486528,292,655,8982909
668627278264475648,100,289,8982909
668625577880875008,117,351,8982910
668623201287675904,685,1305,8982910
668620235289837568,36,184,8982910
668614819948453888,292,569,8982910
668587383441514497,974,1550,8982910
668567822092664832,49,219,8982911
668544745690562560,209,474,8982911
668542336805281792,193,420,8982911
668537837512433665,63,236,8982911
668528771708952576,203,430,8982911
668507509523615744,94,301,8982911
668496999348633600,120,379,8982912
668484198282485761,215,388,8982914
668480044826800133,131,419,8982914
668466899341221888,464,812,8982914
668297328638447616,272,577,8982914
668291999406125056,29,225,8982913
668286279830867968,125,465,8982916
668274247790391296,211,761,8982916
668268907921326080,212,510,8982916
668256321989451776,543,1199,8982917
668248472370458624,429,878,8982917
668237644992782336,2568,5702,8982918
668226093875376128,91,269,8982919
668221241640230912,179,474,8982917
668204964695683073,182,517,8982921
668190681446379520,182,601,8982923
668171859951755264,172,446,8982923
668154635664932864,285,462,8982921
668142349051129856,256,535,8982923
668113020489474048,216,619,8982923
667937095915278337,726,1149,8982923
667924896115245057,98,275,8982923
667915453470232577,51,196,8982923
667911425562669056,263,450,8982923
667902449697558528,349,796,8982923
667886921285246976,973,1724,8982924
667885044254572545,425,765,8982923
667878741721415682,107,368,8982924
667873844930215936,369,577,8982923
667866724293877760,941,2813,8982923
667861340749471744,74,229,8982923
667832474953625600,57,268,8982924
667806454573760512,448,977,8982924
667801013445750784,85,295,8982924
667793409583771648,304,641,8982924
667782464991965184,225,379,8982925
667773195014021121,47,214,8982925
667766675769573376,199,398,8982925
667728196545200128,139,345,8982926
667724302356258817,287,442,8982925
667550904950915073,30,0,8982926
667550882905632768,26,0,8982927
667549055577362432,2053,5312,8982927
667546741521195010,115,315,8982926
667544320556335104,483,789,8982927
667538891197542400,60,189,8982927
667534815156183040,480,751,8982926
667530908589760512,218,431,8982926
667524857454854144,1021,1563,8982928
667517642048163840,176,343,8982928
667509364010450944,1939,6298,8982929
667502640335572993,201,501,8982929
667495797102141441,243,482,8982929
667491009379606528,206,480,8982929
667470559035432960,88,233,8982929
667455448082227200,56,179,8982929
667453023279554560,80,291,8982929
667443425659232256,526,712,8982929
667437278097252352,213,411,8982929
667435689202614272,79,282,8982930
667405339315146752,203,430,8982930
667393430834667520,51,177,8982930
667369227918143488,151,336,8982930
667211855547486208,220,443,8982932
667200525029539841,238,568,8982935
667192066997374976,88,349,8982936
667182792070062081,5553,13106,8982935
667177989038297088,50,175,8982936
667176164155375616,414,556,8982936
667165590075940865,1024,2474,8982936
667160273090932737,55,231,8982936
667152164079423490,15268,43892,8982939
667138269671505920,1975,4187,8982939
667119796878725120,118,302,8982939
667073648344346624,106,369,8982939
667070482143944705,13,75,8982939
667065535570550784,40,154,8982939
667062181243039745,47,201,8982939
667044094246576128,44,172,8982939
667012601033924608,197,418,8982939
666996132027977728,80,222,8982939
666983947667116034,880,2333,8982938
666837028449972224,494,741,8982939
666835007768551424,71,191,8982938
666826780179869698,81,233,8982938
666817836334096384,228,466,8982938
666804364988780544,82,213,8982938
666786068205871104,433,683,8982938
666781792255496192,173,350,8982938
666776908487630848,153,316,8982938
666739327293083650,60,215,8982938
666701168228331520,194,387,8982939
666691418707132416,44,169,8982938
666649482315059201,563,1021,8982938
666644823164719104,73,216,8982938
666454714377183233,191,465,8982938
666447344410484738,18,94,8982938
666437273139982337,42,110,8982938
666435652385423360,45,146,8982938
666430724426358785,172,288,8982938
666428276349472768,70,147,8982938
666421158376562688,95,289,8982938
666418789513326592,39,110,8982939
666411507551481857,283,392,8982938
666407126856765440,31,98,8982938
666373753744588802,75,168,8982938
666362758909284353,495,690,8982939
666353288456101888,63,192,8982939
666345417576210432,128,266,8982939
666337882303524864,81,174,8982939
666293911632134144,306,447,8982939
666287406224695296,57,131,8982939
666273097616637952,69,156,8982939
666268910803644416,32,93,8982939
666104133288665088,5727,13135,8982939
666102155909144576,11,69,8982939
666099513787052032,57,139,8982939
666094000022159362,65,152,8982939
666082916733198337,41,100,8982939
666073100786774016,140,280,8982937
666071193221509120,52,134,8982937
666063827256086533,188,431,8982937
666058600524156928,49,103,8982937
666057090499244032,117,263,8982937
666055525042405380,211,393,8982939
666051853826850816,740,1082,8982937
666050758794694657,51,119,8982939
666049248165822465,38,93,8982938
666044226329800704,122,259,8982937
666033412701032449,39,107,8982937
666029285002620928,41,117,8982937
666020888022790149,443,2342,8982939
